onset	duration	as-Music
357.20000000000005	0.975	0.0000034453103125997586
357.3	0.975	0.00007857196760596707
357.40000000000003	0.975	0.00004668980182032101
357.5	0.975	0.00010405395732959732
357.6	0.975	0.00006575801671715453
357.70000000000005	0.975	0.00027297320775687695
357.8	0.975	0.00006780625699320808
357.90000000000003	0.975	0.00004753454777528532
358.0	0.975	0.0001867442624643445
358.1	0.975	0.0010322905145585537
358.20000000000005	0.975	0.0011822308879345655
358.3	0.975	0.00042911601485684514
358.40000000000003	0.975	0.00026421743677929044
358.5	0.975	0.0006876237457618117
358.6	0.975	0.00025884906062856317
358.70000000000005	0.975	0.000006915768153703539
358.8	0.975	0.0000007902514767010871
358.90000000000003	0.975	0.0000054333845582732465
359.0	0.975	0.0000003038231568552874
359.1	0.975	0.000005222799700277392
359.20000000000005	0.975	0.0000006024567369422584
359.3	0.975	0.000010305364412488416
359.40000000000003	0.975	0.000005117734417581232
359.5	0.975	0.000011575815733522177
359.6	0.975	0.00001442841676180251
359.70000000000005	0.975	0.00008971046918304637
359.8	0.975	0.00015048429486341774
359.90000000000003	0.975	0.000019950392015744
360.0	0.975	0.00008068007446127012
360.1	0.975	0.00046881401794962585
360.20000000000005	0.975	0.0004696634132415056
360.3	0.975	0.00015918382268864661
360.40000000000003	0.975	0.00006681304512312636
360.5	0.975	0.00036438455572351813
360.6	0.975	0.00013292007497511804
360.70000000000005	0.975	0.00015956586867105216
360.8	0.975	0.000045317243348108605
360.90000000000003	0.975	0.000029904551411163993
361.0	0.975	0.0001933161838678643
361.1	0.975	0.00007731572259217501
361.20000000000005	0.975	0.00006041047163307667
361.3	0.975	0.00012429147318471223
361.40000000000003	0.975	0.000008070790499914438
361.5	0.975	0.00010567344725131989
361.6	0.975	0.00001698046617093496
361.70000000000005	0.975	0.00006165019294712692
361.8	0.975	0.00009927032078849152
361.90000000000003	0.975	0.000045278364268597215
362.0	0.975	0.0000820536442915909
362.1	0.975	0.00007308681961148977
362.20000000000005	0.975	0.000007983673640410416
362.3	0.975	0.000007562117389170453
362.40000000000003	0.975	0.000023705533749307506
362.5	0.975	0.00009496333223069087
362.6	0.975	0.00009148718527285382
362.70000000000005	0.975	0.00003478996950434521
362.8	0.975	0.000493861734867096
362.90000000000003	0.975	0.0009219776256941259
363.0	0.975	0.0002815749030560255
363.1	0.975	0.00003013213245139923
363.20000000000005	0.975	0.00012949283700436354
363.3	0.975	0.00031520213815383613
363.40000000000003	0.975	0.00010149172885576263
363.5	0.975	0.00020979063992854208
363.6	0.975	0.00007426345837302506
363.70000000000005	0.975	0.0004440650809556246
363.8	0.975	0.0002521972928661853
363.90000000000003	0.975	0.000018877453840104863
364.0	0.975	0.000620046048425138
364.1	0.975	0.0005609173676930368
364.20000000000005	0.975	0.0010407179361209273
364.3	0.975	0.0002008556912187487
364.40000000000003	0.975	0.00044090647133998573
364.5	0.975	0.00025680975522845984
364.6	0.975	0.0004846582596655935
364.70000000000005	0.975	0.000420328724430874
364.8	0.975	0.00008015622734092176
364.90000000000003	0.975	0.00023768944083712995
365.0	0.975	0.00010957544145639986
365.1	0.975	0.0005165804177522659
365.20000000000005	0.975	0.0003717586223501712
365.3	0.975	0.00004848285607295111
365.40000000000003	0.975	0.00008185669867089018
365.5	0.975	0.00006902296445332468
365.6	0.975	0.000002339374077564571
365.70000000000005	0.975	0.0004934119060635567
365.8	0.975	0.0009291242458857596
365.90000000000003	0.975	0.0010517686605453491
366.0	0.975	0.0010571384336799383
366.1	0.975	0.0007934501045383513
366.20000000000005	0.975	0.0022751172073185444
366.3	0.975	0.001953893806785345
366.40000000000003	0.975	0.0009541901526972651
366.5	0.975	0.0005547445034608245
366.6	0.975	0.0008634494733996689
366.70000000000005	0.975	0.00006238268542801961
366.8	0.975	0.0001149069721577689
366.90000000000003	0.975	0.0002566117327660322
367.0	0.975	0.000026953590349876322
367.1	0.975	0.000432612287113443
367.20000000000005	0.975	0.0012524292105808854
367.3	0.975	0.0026327266823500395
367.40000000000003	0.975	0.0010379579616710544
367.5	0.975	0.000019977522242697887
367.6	0.975	0.00006980870239203796
367.70000000000005	0.975	0.000015723191609140486
367.8	0.975	0.0000009839865242611268
367.90000000000003	0.975	0.0001335338019998744
368.0	0.975	0.00015957682626321912
368.1	0.975	0.00003769262184505351
368.20000000000005	0.975	0.000020927322111674584
368.3	0.975	0.0000015345220845119911
368.40000000000003	0.975	0.00007684008596697822
368.5	0.975	0.00034912372939288616
368.6	0.975	0.0004689857014454901
368.70000000000005	0.975	0.000048244277422782034
368.8	0.975	0.000009132120794674847
368.90000000000003	0.975	0.0000012721164921458694
369.0	0.975	0.000002888084281948977
369.1	0.975	0.000004129758963244967
369.20000000000005	0.975	0.0000071613790169067215
369.3	0.975	0.000002605067493277602
369.40000000000003	0.975	0.000007079040642565815
369.5	0.975	0.000039135840779636055
369.6	0.975	0.0000057597621889726724
369.70000000000005	0.975	0.00004809370147995651
369.8	0.975	0.0001902938965940848
369.90000000000003	0.975	0.000024562117687310092
370.0	0.975	0.00035617503453977406
370.1	0.975	0.0000320336694130674
370.20000000000005	0.975	0.00018290121806785464
370.3	0.975	0.0002772416337393224
370.40000000000003	0.975	0.0006401503924280405
370.5	0.975	0.002102299127727747
370.6	0.975	0.001501577440649271
370.70000000000005	0.975	0.00020431220764294267
370.8	0.975	0.0002593871613498777
370.90000000000003	0.975	0.0010295199463143945
371.0	0.975	0.00005401474118116312
371.1	0.975	0.00000315170632347872
371.20000000000005	0.975	0.000005346771558834007
371.3	0.975	0.00004572512625600211
371.40000000000003	0.975	0.00028594836476258934
371.5	0.975	0.003186997724696994
371.6	0.975	0.0006412501097656786
371.70000000000005	0.975	0.00011681615433190018
371.8	0.975	0.000032937190553639084
371.90000000000003	0.975	0.00027502491138875484
372.0	0.975	0.00003220980579499155
372.1	0.975	0.0007059879717417061
372.20000000000005	0.975	0.00006600114284083247
372.3	0.975	0.0001982770045287907
372.40000000000003	0.975	0.00027981054154224694
372.5	0.975	0.00015300625818781555
372.6	0.975	0.000012925368537253235
372.70000000000005	0.975	0.00007598957017762586
372.8	0.975	0.00035330787068232894
372.90000000000003	0.975	0.00021041928266640753
373.0	0.975	0.0002686267253011465
373.1	0.975	0.00011593149974942207
373.20000000000005	0.975	0.00047103269025683403
373.3	0.975	0.000056172859331127256
373.40000000000003	0.975	0.001200033468194306
373.5	0.975	0.0006938586011528969
373.6	0.975	0.00006957655568839982
373.70000000000005	0.975	0.00017421111988369375
373.8	0.975	0.0005329128471203148
373.90000000000003	0.975	0.0004010853299405426
374.0	0.975	0.00004948801142745651
374.1	0.975	0.000018955095583805814
374.20000000000005	0.975	0.000014807297702645883
374.3	0.975	0.00009020578727358952
374.40000000000003	0.975	0.00001561150565976277
374.5	0.975	0.00043069582898169756
374.6	0.975	0.000025541094146319665
374.70000000000005	0.975	0.00012873788364231586
374.8	0.975	0.00002074435724352952
374.90000000000003	0.975	0.0000033934197745111305
375.0	0.975	0.000000024599204451192236
375.1	0.975	0.000000002804155352365001
375.20000000000005	0.975	0.00003129366450593807
375.3	0.975	0.000000046248949558957975
375.40000000000003	0.975	0.000001799134906832478
375.5	0.975	0.00011270717368461192
375.6	0.975	0.00017175306857097894
375.70000000000005	0.975	0.000256885658018291
375.8	0.975	0.0004508307611104101
375.90000000000003	0.975	0.005320768337696791
376.0	0.975	0.00025571294827386737
376.1	0.975	0.0011901010293513536
376.20000000000005	0.975	0.00006023880996508524
376.3	0.975	0.0002172391104977578
376.40000000000003	0.975	0.00024069334904197603
376.5	0.975	0.00012516720744315535
376.6	0.975	0.0009549090755172074
376.70000000000005	0.975	0.006322534754872322
376.8	0.975	0.0005502073909156024
376.90000000000003	0.975	0.0005040353280492127
377.0	0.975	0.0003238203062210232
377.1	0.975	0.00041798443999141455
377.20000000000005	0.975	0.0008808748098090291
377.3	0.975	0.000605700071901083
377.40000000000003	0.975	0.00006005068280501291
377.5	0.975	0.000006031343673384981
377.6	0.975	0.00000019994155309177586
377.70000000000005	0.975	0.0000007865305065024586
377.8	0.975	0.000003867899067699909
377.90000000000003	0.975	0.00020079518435522914
378.0	0.975	0.00022784314933232963
378.1	0.975	0.0007448121323250234
378.20000000000005	0.975	0.0005381366354413331
378.3	0.975	0.00022457839804701507
378.40000000000003	0.975	0.0006071216193959117
378.5	0.975	0.000420575583120808
378.6	0.975	0.0005451854085549712
378.70000000000005	0.975	0.00034168994170613587
378.8	0.975	0.002288432326167822
378.90000000000003	0.975	0.0020924718119204044
379.0	0.975	0.005898560397326946
379.1	0.975	0.001369404373690486
379.20000000000005	0.975	0.0000478473084513098
379.3	0.975	0.004851099103689194
379.40000000000003	0.975	0.0037095556035637856
379.5	0.975	0.011604923754930496
379.6	0.975	0.0056687952019274235
379.70000000000005	0.975	0.005605896469205618
379.8	0.975	0.007939586415886879
379.90000000000003	0.975	0.00238497881218791
380.0	0.975	0.000927734945435077
380.1	0.975	0.0002896114019677043
380.20000000000005	0.975	0.000698657997418195
380.3	0.975	0.0010123670799657702
380.40000000000003	0.975	0.000028405598641256802
380.5	0.975	0.000018963719412568025
380.6	0.975	0.0007172059849835932
380.70000000000005	0.975	0.00003073177867918275
380.8	0.975	0.00001430461725249188
380.90000000000003	0.975	0.000014123438631941099
381.0	0.975	0.0000009673390195530374
381.1	0.975	0.0000009896226629280136
381.20000000000005	0.975	0.000010502495570108294
381.3	0.975	0.00002818374559865333
381.40000000000003	0.975	0.00001354988580715144
381.5	0.975	0.000004690435616794275
381.6	0.975	0.000017002892491291277
381.70000000000005	0.975	0.000016040930859162472
381.8	0.975	0.00001149578110926086
381.90000000000003	0.975	0.000020141349523328245
382.0	0.975	0.0001436784805264324
382.1	0.975	0.000011781351531681139
382.20000000000005	0.975	0.000049735401262296364
382.3	0.975	0.00003666484553832561
382.40000000000003	0.975	0.000010790194210130721
382.5	0.975	0.000028533908334793523
382.6	0.975	0.000040824830648489296
382.70000000000005	0.975	0.00012938163126818836
382.8	0.975	0.0005706498050130904
382.90000000000003	0.975	0.00009238226630259305
383.0	0.975	0.0000029656378046638565
383.1	0.975	0.000009149205652647652
383.20000000000005	0.975	0.000002714131824177457
383.3	0.975	0.0000006494818194369145
383.40000000000003	0.975	0.00000016752073861425743
383.5	0.975	0.000004839583652938018
383.6	0.975	0.0000010521475815039594
383.70000000000005	0.975	0.000015900095604592934
383.8	0.975	0.000011076516784669366
383.90000000000003	0.975	0.000010778551768453326
384.0	0.975	0.000003879003088513855
384.1	0.975	0.00003229195499443449
384.20000000000005	0.975	0.00006737146031809971
384.3	0.975	0.00007550503505626693
384.40000000000003	0.975	0.00002254342325613834
384.5	0.975	0.0001610874169273302
384.6	0.975	0.00010954158642562106
384.70000000000005	0.975	0.00014661054592579603
384.8	0.975	0.00020489376038312912
384.90000000000003	0.975	0.00003923913391190581
385.0	0.975	0.00009159988985629752
385.1	0.975	0.00004366918801679276
385.20000000000005	0.975	0.00008685787906870246
385.3	0.975	0.0003399255219846964
385.40000000000003	0.975	0.00020072398183401674
385.5	0.975	0.000044655429519480094
385.6	0.975	0.00020057418441865593
385.70000000000005	0.975	0.00039091380313038826
385.8	0.975	0.0004935998003929853
385.90000000000003	0.975	0.001228391076438129
386.0	0.975	0.00035595372901298106
386.1	0.975	0.00025047053350135684
386.20000000000005	0.975	0.00026279521989636123
386.3	0.975	0.001910726074129343
386.40000000000003	0.975	0.000055899578001117334
386.5	0.975	0.000010025035408034455
386.6	0.975	0.0000035929328987549525
386.70000000000005	0.975	0.00000869053019414423
386.8	0.975	0.0004556675849016756
386.90000000000003	0.975	0.00007563308463431895
387.0	0.975	0.00022310727217700332
387.1	0.975	0.00024491859949193895
387.20000000000005	0.975	0.00005643832264468074
387.3	0.975	0.000010658232895366382
387.40000000000003	0.975	0.000006658802249148721
387.5	0.975	0.000025551133148837835
387.6	0.975	0.000002442126515234122
387.70000000000005	0.975	0.000009183972906612325
387.8	0.975	0.0000009995754908231902
387.90000000000003	0.975	0.0000298459199257195
388.0	0.975	0.000011446334610809572
388.1	0.975	0.00003876247865264304
388.20000000000005	0.975	0.00007680177805013955
388.3	0.975	0.00034143251832574606
388.40000000000003	0.975	0.001197152421809733
388.5	0.975	0.002434713300317526
388.6	0.975	0.0009165892843157053
388.70000000000005	0.975	0.0010467271786183119
388.8	0.975	0.0006751556065864861
388.90000000000003	0.975	0.00019187536963727325
389.0	0.975	0.00019071530550718307
389.1	0.975	0.00038002998917363584
389.20000000000005	0.975	0.0008102186257019639
389.3	0.975	0.0006683143437840044
389.40000000000003	0.975	0.00004990548768546432
389.5	0.975	0.00012977133155800402
389.6	0.975	0.00002578747989900876
389.70000000000005	0.975	0.00009762208355823532
389.8	0.975	0.0006155798328109086
389.90000000000003	0.975	0.00009560727630741894
390.0	0.975	0.000485141237732023
390.1	0.975	0.0002332774893147871
390.20000000000005	0.975	0.0005945368902757764
390.3	0.975	0.00031767593463882804
390.40000000000003	0.975	0.00014064805873204023
390.5	0.975	0.0013147194404155016
390.6	0.975	0.031028496101498604
390.70000000000005	0.975	0.005090770777314901
390.8	0.975	0.009766221977770329
390.90000000000003	0.975	0.00702517107129097
391.0	0.975	0.014926746487617493
391.1	0.975	0.0070992144756019115
391.20000000000005	0.975	0.002566002542153001
391.3	0.975	0.009604102931916714
391.40000000000003	0.975	0.003620981937274337
391.5	0.975	0.004340695682913065
391.6	0.975	0.005282092839479446
391.70000000000005	0.975	0.0006957146106287837
391.8	0.975	0.0006756216171197593
391.90000000000003	0.975	0.004475043620914221
392.0	0.975	0.0014191193040460348
392.1	0.975	0.0003875169495586306
392.20000000000005	0.975	0.000988723593764007
392.3	0.975	0.0005861555691808462
392.40000000000003	0.975	0.0021695513278245926
392.5	0.975	0.00076241884380579
392.6	0.975	0.004349913448095322
392.70000000000005	0.975	0.018198495730757713
392.8	0.975	0.00364687736146152
392.90000000000003	0.975	0.01307473424822092
393.0	0.975	0.004108967259526253
393.1	0.975	0.009134303778409958
393.20000000000005	0.975	0.0038820160552859306
393.3	0.975	0.00963450688868761
393.40000000000003	0.975	0.0025463122874498367
393.5	0.975	0.004439276643097401
393.6	0.975	0.0020310122054070234
393.70000000000005	0.975	0.00279877963475883
393.8	0.975	0.0009967201622202992
393.90000000000003	0.975	0.00031866843346506357
394.0	0.975	0.001630502985790372
394.1	0.975	0.00034717729431577027
394.20000000000005	0.975	0.002721113385632634
394.3	0.975	0.002229674020782113
394.40000000000003	0.975	0.00039867553277872503
394.5	0.975	0.0005459961830638349
394.6	0.975	0.001697940519079566
394.70000000000005	0.975	0.0010662148706614971
394.8	0.975	0.002906595356762409
394.90000000000003	0.975	0.0003385900636203587
395.0	0.975	0.03816013038158417
395.1	0.975	0.0005461585824377835
395.20000000000005	0.975	0.00028943060897290707
395.3	0.975	0.00020140128617640585
395.40000000000003	0.975	0.00011046213330700994
395.5	0.975	0.000012643271475099027
395.6	0.975	0.000033242173230974004
395.70000000000005	0.975	0.000026774823709274642
395.8	0.975	0.00004246942262398079
395.90000000000003	0.975	0.000005018337105866522
396.0	0.975	0.000008028453521546908
396.1	0.975	0.00002083691106236074
396.20000000000005	0.975	0.00011155656102346256
396.3	0.975	0.00005919928662478924
396.40000000000003	0.975	0.00001064949537976645
396.5	0.975	0.000029625583920278586
396.6	0.975	0.0003874157555401325
396.70000000000005	0.975	0.00003412256046431139
396.8	0.975	0.00014786511019337922
396.90000000000003	0.975	0.000006163735179143259
397.0	0.975	0.00003922720134141855
397.1	0.975	0.00000907275352801662
397.20000000000005	0.975	0.00010304815077688545
397.3	0.975	0.00004313547469791956
397.40000000000003	0.975	0.002881948370486498
397.5	0.975	0.00025311607168987393
397.6	0.975	0.000569771567825228
397.70000000000005	0.975	0.00007564563566120341
397.8	0.975	0.0001053101004799828
397.90000000000003	0.975	0.00008830763545120135
398.0	0.975	0.000044505486584967
398.1	0.975	0.000017011003365041688
398.20000000000005	0.975	0.0008431583410128951
398.3	0.975	0.0008405809057876468
398.40000000000003	0.975	0.005043219309300184
398.5	0.975	0.011253821663558483
398.6	0.975	0.009596124291419983
398.70000000000005	0.975	0.0018610911210998893
398.8	0.975	0.0010315605904906988
398.90000000000003	0.975	0.0014674124540761113
399.0	0.975	0.00037468448863364756
399.1	0.975	0.0002014109049923718
399.20000000000005	0.975	0.0003527920925989747
399.3	0.975	0.00024049286730587482
399.40000000000003	0.975	0.0012469218345358968
399.5	0.975	0.005579848308116198
399.6	0.975	0.004615741781890392
399.70000000000005	0.975	0.003570875618606806
399.8	0.975	0.0014319446636363864
399.90000000000003	0.975	0.0012504886835813522
400.0	0.975	0.0018149190582334995
400.1	0.975	0.0005111845675855875
400.20000000000005	0.975	0.0006570603582076728
400.3	0.975	0.0006207434926182032
400.40000000000003	0.975	0.0023146469611674547
400.5	0.975	0.01089546550065279
400.6	0.975	0.0027115445118397474
400.70000000000005	0.975	0.08695214241743088
400.8	0.975	0.006516270339488983
400.90000000000003	0.975	0.0018515042029321194
401.0	0.975	0.0000736321962904185
401.1	0.975	0.0001352583203697577
401.20000000000005	0.975	0.00004890616764896549
401.3	0.975	0.00007494428427889943
401.40000000000003	0.975	0.0002194763656007126
401.5	0.975	0.0005209386581555009
401.6	0.975	0.0009996406733989716
401.70000000000005	0.975	0.007478513289242983
401.8	0.975	0.005942029878497124
401.90000000000003	0.975	0.0009816361125558615
402.0	0.975	0.001415353617630899
402.1	0.975	0.0022692710626870394
402.20000000000005	0.975	0.00123955390881747
402.3	0.975	0.007170985918492079
402.40000000000003	0.975	0.0010406957007944584
402.5	0.975	0.001072410959750414
402.6	0.975	0.0027304592076689005
402.70000000000005	0.975	0.00004651816198020242
402.8	0.975	0.00014277601439971477
402.90000000000003	0.975	0.00009292228060076013
403.0	0.975	0.000045204586058389395
403.1	0.975	0.00027228621183894575
403.20000000000005	0.975	0.0012295476626604795
403.3	0.975	0.00006207801925484091
403.40000000000003	0.975	0.00113395182415843
403.5	0.975	0.0009961387841030955
403.6	0.975	0.0008598951390013099
403.70000000000005	0.975	0.00002095524178002961
403.8	0.975	0.00007380337046924978
403.90000000000003	0.975	0.000021546358766499907
404.0	0.975	0.000019363722458365373
404.1	0.975	0.0000274247086053947
404.20000000000005	0.975	0.00002337486330361571
404.3	0.975	0.00001948182216437999
404.40000000000003	0.975	0.0000042241949813615065
404.5	0.975	0.000008534511835023295
404.6	0.975	0.000047389621613547206
404.70000000000005	0.975	0.0000082500100688776
404.8	0.975	0.00003392302096472122
404.90000000000003	0.975	0.000004714432634500554
405.0	0.975	0.000029033337341388687
405.1	0.975	0.000014748079593118746
405.20000000000005	0.975	0.000010454438779561315
405.3	0.975	0.000024395672880928032
405.40000000000003	0.975	0.000010001534974435344
405.5	0.975	0.00000645980799163226
405.6	0.975	0.0008987965993583202
405.70000000000005	0.975	0.00017899568774737418
405.8	0.975	0.00017246924107894301
405.90000000000003	0.975	0.0006474877591244876
406.0	0.975	0.00009666159166954458
406.1	0.975	0.000003665579242806416
406.20000000000005	0.975	0.00000024095092499010207
406.3	0.975	0.0000006701420147692261
406.40000000000003	0.975	0.000009348288585897535
406.5	0.975	0.000004886396254732972
406.6	0.975	0.0000227493692364078
406.70000000000005	0.975	0.000016631296603009105
406.8	0.975	0.00008963351137936115
406.90000000000003	0.975	0.00008423499093623832
407.0	0.975	0.000007155051207519136
407.1	0.975	0.0000015213292954285862
407.20000000000005	0.975	0.000003103938752246904
407.3	0.975	0.0000031537206268694717
407.40000000000003	0.975	0.000012722154679067899
407.5	0.975	0.000014659317457699217
407.6	0.975	0.000002559270342317177
407.70000000000005	0.975	0.000017194130123243667
407.8	0.975	0.0000005485985639097635
407.90000000000003	0.975	0.00000015735255942672666
408.0	0.975	0.0000012297706462049973
408.1	0.975	0.000017948839740711264
408.20000000000005	0.975	0.00006084535925765522
408.3	0.975	0.00017599458806216717
408.40000000000003	0.975	0.00005744152804254554
408.5	0.975	0.00009145456715486944
408.6	0.975	0.00005132446676725522
408.70000000000005	0.975	0.00002720900738495402
408.8	0.975	0.0000729340681573376
408.90000000000003	0.975	0.00008746495586819947
409.0	0.975	0.00007657492824364454
409.1	0.975	0.00015421831631101668
409.20000000000005	0.975	0.00006633563316427171
409.3	0.975	0.00007199325773399323
409.40000000000003	0.975	0.00012196122406749055
409.5	0.975	0.00006547250814037398
409.6	0.975	0.0007037648465484381
409.70000000000005	0.975	0.00012240372598171234
409.8	0.975	0.000017808977645472623
409.90000000000003	0.975	0.0000048753317969385535
410.0	0.975	0.0000402595178456977
410.1	0.975	0.00009473739191889763
410.20000000000005	0.975	0.00025115974131040275
410.3	0.975	0.00022718519903719425
410.40000000000003	0.975	0.0005125115858390927
410.5	0.975	0.0002342137595405802
410.6	0.975	0.00018209675909020007
410.70000000000005	0.975	0.00039537443080917
410.8	0.975	0.000021732270397478715
410.90000000000003	0.975	0.000058919489674735814
411.0	0.975	0.00019016240548808128
411.1	0.975	0.00002752070031419862
411.20000000000005	0.975	0.000030502607842208818
411.3	0.975	0.00007749907672405243
411.40000000000003	0.975	0.00004023069413960911
411.5	0.975	0.000017971346096601337
411.6	0.975	0.00003070925231440924
411.70000000000005	0.975	0.00007958977948874235
411.8	0.975	0.00024608735111542046
411.90000000000003	0.975	0.000171475054230541
412.0	0.975	0.00011314630683045834
412.1	0.975	0.000027840264010592364
412.20000000000005	0.975	0.000049316760851070285
412.3	0.975	0.00015109192463569343
412.40000000000003	0.975	0.00017240708984900266
412.5	0.975	0.00015573551354464144
412.6	0.975	0.00019651850743684918
412.70000000000005	0.975	0.00000043776736902145785
412.8	0.975	0.00000000005268949512804433
412.90000000000003	0.975	0.00000000000024429693294344967
413.0	0.975	0.000000010486664869802098
413.1	0.975	0.00000017098646765134617
413.20000000000005	0.975	0.0000008364615950995358
413.3	0.975	0.00000019709496257291903
413.40000000000003	0.975	0.0000005160856630936905
413.5	0.975	0.00000018302615956145019
413.6	0.975	0.00001686086216068361
413.70000000000005	0.975	0.0000003262831000938604
413.8	0.975	0.0000001588976488164917
413.90000000000003	0.975	0.0000021963587641948834
414.0	0.975	0.000004113227078050841
414.1	0.975	0.000050876922614406794
414.20000000000005	0.975	0.00006961066537769511
414.3	0.975	0.00017861447122413665
414.40000000000003	0.975	0.000030714789318153635
414.5	0.975	0.000010472061148902867
414.6	0.975	0.00015558574523311108
414.70000000000005	0.975	0.0002939675177913159
414.8	0.975	0.00003746591755771078
414.90000000000003	0.975	0.00003378426481503993
415.0	0.975	0.0000774255022406578
415.1	0.975	0.0000855618782225065
415.20000000000005	0.975	0.0000020032666725455783
415.3	0.975	0.000000021923431958725814
415.40000000000003	0.975	0.0000045949354898766614
415.5	0.975	0.00003110494071734138
415.6	0.975	0.0000049933364607568365
415.70000000000005	0.975	0.000004261326466803439
415.8	0.975	0.000011250462193856947
415.90000000000003	0.975	0.000015042411178001203
416.0	0.975	0.000008563659321225714
416.1	0.975	0.0001029147970257327
416.20000000000005	0.975	0.0000003536079020705074
416.3	0.975	0.00002574423524492886
416.40000000000003	0.975	0.00002041827428911347
416.5	0.975	0.000026195537429885007
416.6	0.975	0.0000031813819987291936
416.70000000000005	0.975	0.000027381014660932124
416.8	0.975	0.000004884620921075111
416.90000000000003	0.975	0.0000014108182995187235
417.0	0.975	0.0000356443488271907
417.1	0.975	0.000016557914932491258
417.20000000000005	0.975	0.00001749593320710119
417.3	0.975	0.000013028444300289266
417.40000000000003	0.975	0.00001154403253167402
417.5	0.975	0.0000011252019476160058
417.6	0.975	0.00000016167659566690418
417.70000000000005	0.975	0.00000893899687071098
417.8	0.975	0.0000008925060228648363
417.90000000000003	0.975	0.0000618767153355293
418.0	0.975	0.000001394517539665685
418.1	0.975	0.000034229720768053085
418.20000000000005	0.975	0.0008962418651208282
418.3	0.975	0.00004345126581029035
418.40000000000003	0.975	0.000023628477720194496
418.5	0.975	0.0000009776194929145277
418.6	0.975	0.00002698200842132792
418.70000000000005	0.975	0.000044355874706525356
418.8	0.975	0.00000009595544270268874
418.90000000000003	0.975	0.00000014206959519924567
419.0	0.975	0.000005396744654717622
419.1	0.975	0.0000000022250239428700525
419.20000000000005	0.975	0.0000030299781883513788
419.3	0.975	0.0000015076716408657376
419.40000000000003	0.975	0.0000009150987239081587
419.5	0.975	0.000053503827075473964
419.6	0.975	0.00000024288959821205935
419.70000000000005	0.975	0.0000025998083401646
419.8	0.975	0.000020681209207396023
419.90000000000003	0.975	0.00000018966227344208164
420.0	0.975	0.000004088549758307636
420.1	0.975	0.000002506791361156502
420.20000000000005	0.975	0.00000002835458623451359
420.3	0.975	0.000006704023235215573
420.40000000000003	0.975	0.000008437415999651421
420.5	0.975	0.00000017652253347932856
420.6	0.975	0.000015324601918109693
420.70000000000005	0.975	0.000023312506527872756
420.8	0.975	0.000001031448960020498
420.90000000000003	0.975	0.000001288783550990047
421.0	0.975	0.0000000000000062957710096937184
421.1	0.975	0.000003242263801439549
421.20000000000005	0.975	0.0000002722097747209773
421.3	0.975	0.0000034442130072420696
421.40000000000003	0.975	0.00000001007837102662279
421.5	0.975	0.000007105527856765548
421.6	0.975	0.0000003454626948951045
421.70000000000005	0.975	0.000007844077117624693
421.8	0.975	0.0000000019693227049089046
421.90000000000003	0.975	0.000000056339729326282395
422.0	0.975	0.00000003265230219540172
422.1	0.975	0.0000008294869076053146
422.20000000000005	0.975	0.000000006741255553777137
422.3	0.975	0.000006005052000546129
422.40000000000003	0.975	0.000008143411832861602
422.5	0.975	0.000003999826731160283
422.6	0.975	0.000023695247364230454
422.70000000000005	0.975	0.000024627555831102654
422.8	0.975	0.00006487833161372691
422.90000000000003	0.975	0.00001757315476424992
423.0	0.975	0.00003072870458709076
423.1	0.975	0.000009787298949959222
423.20000000000005	0.975	0.000019687528038048185
423.3	0.975	0.00006052209937479347
423.40000000000003	0.975	0.0001849045802373439
423.5	0.975	0.0002278355386806652
423.6	0.975	0.000029680411898880266
423.70000000000005	0.975	0.0000016595017768850084
423.8	0.975	0.0000008379275300285371
423.90000000000003	0.975	0.00000001987610609432977
424.0	0.975	0.0000004771364388034272
424.1	0.975	0.0000006994366685830755
424.20000000000005	0.975	0.00000032672463134986174
424.3	0.975	0.000006908649083925411
424.40000000000003	0.975	0.00004250876736477949
424.5	0.975	0.00006755004142178223
424.6	0.975	0.00006530452083097771
424.70000000000005	0.975	0.00010740270226961002
424.8	0.975	0.00011757484753616154
424.90000000000003	0.975	0.00006900000153109431
425.0	0.975	0.0002711285196710378
425.1	0.975	0.00001666837306402158
425.20000000000005	0.975	0.000014489571185549721
425.3	0.975	0.000036418197851162404
425.40000000000003	0.975	0.0000650471483822912
425.5	0.975	0.00014083727728575468
425.6	0.975	0.00006284273695200682
425.70000000000005	0.975	0.00020366627722978592
425.8	0.975	0.000013574564945884049
425.90000000000003	0.975	0.000010084486348205246
426.0	0.975	0.000015433337466674857
426.1	0.975	0.00004434496440808289
426.20000000000005	0.975	0.000054875978094059974
426.3	0.975	0.00010518234921619296
426.40000000000003	0.975	0.000014032613762537949
426.5	0.975	0.00006499172013718635
426.6	0.975	0.00000006819539066782454
426.70000000000005	0.975	0.000002371767322983942
426.8	0.975	0.000024304343241965398
426.90000000000003	0.975	0.000004878601430391427
427.0	0.975	0.000026184849048149772
427.1	0.975	0.000013351132110983599
427.20000000000005	0.975	0.00006286276038736105
427.3	0.975	0.0000005173530439606111
427.40000000000003	0.975	0.0000004806595370610012
427.5	0.975	0.000010384098459326196
427.6	0.975	0.00000000006018465587009914
427.70000000000005	0.975	0.000000000017103034266607864
427.8	0.975	0.0000000562402000525708
427.90000000000003	0.975	0.000000002012259026074048
428.0	0.975	0.000005393826995714335
428.1	0.975	0.000004109278961550444
428.20000000000005	0.975	0.0000011745369192794897
428.3	0.975	0.000029171411370043643
